date,juliandate,a0620Cal,merr1
131120,2456617.75810,18.96575,0.065
131121,2456618.78991,18.716250000000002,0.044
131122,2456619.78424,18.956,0.05
131124,2456621.78622,19.075,0.055
131125,2456622.80746,19.1565,0.028
131128,2456625.78116,18.905749999999998,0.017
131129,2456626.73809,18.962999999999997,0.021
131129,2456626.83795,18.81125,0.016
131130,2456627.73475,18.9325,0.016
131201,2456628.77970,18.94175,0.018
131202,2456629.84868,18.98,0.04
131203,2456630.78921,18.87025,0.052
131205,2456632.64410,19.059749999999998,0.021
131205,2456632.66538,18.88625,0.017
131205,2456632.71544,18.85875,0.017
131205,2456632.74158,19.119999999999997,0.02
131205,2456632.78588,19.094749999999998,0.019
131206,2456633.83939,18.8285,0.019
131208,2456635.60993,18.77475,0.026
131208,2456635.64130,18.7945,0.021
131208,2456635.64534,18.57075,0.018
131208,2456635.64940,18.66825,0.019
131208,2456635.68078,18.9535,0.019
131208,2456635.68483,18.782749999999997,0.014
131208,2456635.68888,18.97575,0.016
131208,2456635.72037,18.953999999999997,0.015
131208,2456635.72442,18.857,0.014
131208,2456635.72847,18.787750000000003,0.015
131208,2456635.75983,18.8935,0.015
131208,2456635.76389,18.576499999999996,0.011
131208,2456635.76793,18.737,0.013
131208,2456635.79940,18.9075,0.015
131208,2456635.80345,18.808249999999997,0.013
131209,2456636.60868,19.07475,0.035
131209,2456636.65736,18.951749999999997,0.028
131209,2456636.74936,18.791999999999998,0.014
131209,2456636.80637,19.0595,0.019
131209,2456636.84354,18.9785,0.023
131210,2456637.60820,18.849249999999998,0.029
131210,2456637.64211,18.67925,0.024
131210,2456637.68290,18.661,0.021
131210,2456637.73132,18.948999999999998,0.018
131210,2456637.78827,18.945,0.015
131210,2456637.83785,18.71725,0.016
131211,2456638.64808,19.1435,0.043
131211,2456638.65988,18.86175,0.031
131211,2456638.67200,18.98575,0.036
131211,2456638.68373,19.00425,0.033
131211,2456638.69602,18.888749999999998,0.031
131211,2456638.73216,19.1095,0.03
131211,2456638.78535,18.961,0.017
131211,2456638.83163,18.885749999999998,0.016
131212,2456639.72428,18.828249999999997,0.039
131213,2456640.76324,18.8075,0.041
131214,2456641.74686,18.967,0.06
131215,2456642.73619,19.40025,0.242
131217,2456644.76328,18.4805,0.087
131218,2456645.69287,19.27425,0.123
131219,2456646.74945,18.58025,0.044
131220,2456647.79428,18.94625,0.052
131221,2456648.72412,18.99425,0.042
131222,2456649.65953,18.8155,0.03
131223,2456650.74427,19.087999999999997,0.033
131226,2456653.71821,19.09425,0.021
131226,2456653.72286,19.03125,0.021
131227,2456654.73207,19.0535,0.02
131228,2456655.69895,19.107249999999997,0.022
131229,2456656.64844,19.07125,0.025
